latin	name	Type	blood	blood_reference	sputum	sputum_reference	CSF	CSF_reference	urine	urine_reference
Human parainfluenza virus 2	副流感病毒2型	virus	可致喉炎、肺炎、细支气管炎、普通感冒	undetermined	none	none	none	none	none	none
Human parainfluenza virus 3	副流感病毒3型	virus	可致喉炎、肺炎、细支气管炎、普通感冒	undetermined	none	none	none	none	none	none
Human parainfluenza virus 4	副流感病毒4型	virus	可致喉炎、肺炎、细支气管炎、普通感冒	undetermined	none	none	none	none	none	none
Orthomyxoviridae	正粘病毒科	virus	可致流感	undetermined	none	none	none	none	none	none
Lassa virus（Lassa mammarenavirus）	拉沙病毒	virus	可致拉沙热	undetermined	none	none	none	none	none	none
Lymphocytic choriomeningitis virus	淋巴细胞脉络丛脑膜炎病毒	virus	可致淋巴细胞脉络丛脑膜炎	undetermined	none	none	none	none	none	none
Marburg marburgvirus	马堡病毒	virus	可致马堡出血热	undetermined	none	none	none	none	none	none
Middle East respiratory syndrome coronavirus	中东呼吸综合征冠状病毒	virus	可致中东呼吸综合征	undetermined	none	none	none	none	none	none
Molluscum contagiosum virus	接触传染性软疣病毒	virus	可致接触传染性软疣	undetermined	none	none	none	none	none	none
Monkeypox virus	猴痘病毒	virus	可致猴痘	undetermined	none	none	none	none	none	none
Norovirus	诺瓦克病毒	virus	婴幼儿易感	undetermined	none	none	none	none	none	none
Rabies lyssavirus	狂犬病病毒	virus	可致狂犬病	undetermined	none	none	none	none	none	none
Rift Valley fever virus	裂谷热病毒	virus	可致裂谷热	undetermined	none	none	none	none	none	none
Variola major virus	大天花病毒	virus	可致天花	undetermined	none	none	none	none	none	none
Variola minor virus	小天花病毒	virus	可致天花	undetermined	none	none	none	none	none	none
Venezuelan equine encephalitis virus	委内瑞拉马脑炎病毒	virus	可致委内瑞拉马脑炎	undetermined	none	none	none	none	none	none
Guanarito virus（Guanarito mammarenavirus）	瓜纳瑞托病毒	virus	可致委内瑞拉出血热	undetermined	none	none	none	none	none	none
West Nile virus	西尼罗河病毒	virus	可致西尼罗河热	undetermined	none	none	none	none	none	none
Yellow fever virus	黄热病病毒	virus	可致黄热病	undetermined	none	none	none	none	none	none
Zika virus	寨卡病毒	virus	可致寨卡热	undetermined	none	none	none	none	none	none
Human parvovirus B19	人类细小病毒	virus	传染性红斑合并脑膜炎是人类细小病毒感染引起的最常见的疾病，多发于幼儿，该病毒感染还可引起暂时性红细胞生成抑制、关节病、胎儿水肿等临床症状。	Vafaie J, Schwartz RA. Parvovirus B19 infections. Int J Dermatol. 2004 Oct;43(10):747-9.	none	none	none	none	none	none
Leishmania infantum	婴儿利什曼原虫	 parasite	可引起内脏利什曼病和皮肤利什曼病。	Aoun K, Bouratbine A. Cutaneous leishmaniasis in North Africa: a review. Parasite. 2014;21:14.	none	none	none	none	none	none
Giardia lamblia（Giardia intestinalis）	蓝氏贾第鞭毛虫	 parasite	主要表现为消化道症状，甚至出现严重的吸收不良综合征。	undetermined	none	none	none	none	none	none
Plasmodium knowlesi	诺氏疟原虫	 parasite	可导致疟疾	undetermined	none	none	none	none	none	none
Sarcocystis bovihominis	牛人肉孢子虫	 parasite	可导致肉孢子虫病。	undetermined	none	none	none	none	none	none
Babesia divergens	分歧巴贝西虫	 parasite	可导致巴贝西虫病	undetermined	none	none	none	none	none	none
Babesia equi	马巴贝西虫	 parasite	可导致巴贝西虫病	undetermined	none	none	none	none	none	none
Babesia duncani	巴贝西虫	 parasite	可导致巴贝西虫病	undetermined	none	none	none	none	none	none
Clonorchis sinensis	华支睾吸虫	 parasite	人体感染后，虫体寄生于肝胆管内，主要与生食或半生食鱼虾有关，轻者可无症状，重者可引起胆管炎、胆囊炎、胆管阻塞、肝大、肝硬化、腹水、营养不良和发育障碍等。	undetermined	none	none	none	none	none	none
Clonorchis viverrini	支睾吸虫	 parasite	支睾吸虫病	undetermined	none	none	none	none	none	none
Heterophyes heterophyes	异形吸虫	 parasite	人体感染的后，虫体寄生于小肠，感染病例较少，一般不造成大规模流行，人体感染主要是因为食入含活囊蚴的鱼肉或蛙肉引起。一般只引起轻度炎症反应，如侵入肠壁可造成组织脱落、压迫性萎缩与坏死，导致腹泻或其他消化功能紊乱；重度感染可出现消化道症状和消瘦。	undetermined	none	none	none	none	none	none
Fasciolopsis buski	布氏姜片吸虫	 parasite	人体感染后，虫体寄生于小肠，与生食水生植物有关，主要引起肠道消化和吸收障碍，患者出现上腹部或右季肋下隐痛、消化不良性腹泻、肠鸣音亢进等。	undetermined	none	none	none	none	none	none
Fasciola hepatica	肝片吸虫	 parasite	主要是食入含活囊蚴的水生植物或饮用生水引起，人体感染后，其童虫在移行过程中对各脏器特别是对肝组织的破坏，可引起肝炎症反应及肝脓肿；成虫寄生于肝胆管内，可引起胆管炎、胆管上皮增生及胆管周围纤维化，进而引起阻塞性黄疸。	undetermined	none	none	none	none	none	none
Fasciola gigantica	巨片吸虫	 parasite	可导致片吸虫病	undetermined	none	none	none	none	none	none
Paragonimus westermani 	卫氏并殖吸虫	 parasite	因食入含活囊蚴的溪蟹或蝲蛄引起，其幼虫在组织或器官内移行，可引起局部出血和渗出性炎症；成虫在组织内寄生，可引起细胞浸润，同时溶解周围组织，形成囊状空洞，转为脓肿，最后形成囊肿。主要病变部位在胸肺、腹、脑等部位，临床表现因寄生部位不同可出现腹痛、胸痛、咳嗽、咳血痰等。	undetermined	none	none	none	none	none	none
Paragonimus skrjabini	斯氏并殖吸虫	 parasite	因生食或半生食含活囊蚴的蟹而引起，主要引起幼虫移行症。皮肤型主要表现为游走性皮下包块和结节，内脏型因幼虫侵犯的器官不同而出现不同的损害及表现，童虫侵入腹腔，可引起腹膜炎症、腹腔脏器粘连；侵犯肝可引起嗜酸性脓肿及肝组织出血性病变；侵犯胸腹，可引起渗出性胸膜炎、腹腔积液、胸膜增厚或粘连；侵入心包，可出现血性心包积液；童虫还可侵入眼、脑等处，引起相应的症状和体征。	undetermined	none	none	none	none	none	none
Paragonimus africanus	非洲并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus caliensis	卡利并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus kellicotti	猫肺并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus uterobilateralis	双侧宫并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus miyazakii	宫崎并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus heterotremus	异盘并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus mexicanus	墨西哥并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Paragonimus pulmonalis	肺并殖吸虫	 parasite	可导致肺并殖吸虫病	undetermined	none	none	none	none	none	none
Metagonimus yokogawai	横川后殖吸虫	 parasite	可导致后殖吸虫病	undetermined	none	none	none	none	none	none
Schistosoma japonicum	日本血吸虫	 parasite	因人体接触含有尾蚴的水而感染，感染后，成虫寄生于门静脉-肠系膜静脉系统，虫卵是主要的致病因子，基本的病理变化是虫卵引起的虫卵肉芽肿和纤维化。	undetermined	none	none	none	none	none	none
Schistosoma haematobium	埃及血吸虫	 parasite	可导致尿道血吸虫病	undetermined	none	none	none	none	none	none
Schistosoma mansoni 	曼氏血吸虫	 parasite	可导致肠血吸虫病	undetermined	none	none	none	none	none	none
Schistosoma intercalatum	间插血吸虫	 parasite	可导致肠血吸虫病	undetermined	none	none	none	none	none	none
Schistosoma mekongi	湄公血吸虫	 parasite	可导致亚洲肠血吸虫病	undetermined	none	none	none	none	none	none
Schistosoma malayensis	马来血吸虫	 parasite	可导致血吸虫病	undetermined	none	none	none	none	none	none
Echinochasmus japonicus	日本棘隙吸虫	 parasite	主要是因为吃未煮熟的淡水鱼或吞食生的蝌蚪引起，成虫寄生于肠道，偶尔可侵入胆管，主要引起腹痛、腹泻等胃肠道症状。	undetermined	none	none	none	none	none	none
Echinochasmus liliputanus	藐小棘隙吸虫	 parasite	主要是因为吃未煮熟的淡水鱼或吞食生的蝌蚪引起，成虫寄生于肠道，偶尔可侵入胆管，主要引起腹痛、腹泻等胃肠道症状。	undetermined	none	none	none	none	none	none
Echinostoma echinatum	外旋棘口吸虫	 parasite	可导致棘口吸虫病	undetermined	none	none	none	none	none	none
Opisthorchis viverrini 	泰国肝吸虫	 parasite	可导致后睾吸虫病	undetermined	none	none	none	none	none	none
Opisthorchis felineus	猫肝吸虫	 parasite	可导致后睾吸虫病	undetermined	none	none	none	none	none	none
Dicrocoelium dendriticum	支双腔吸虫	 parasite	柳叶刀肝吸虫	undetermined	none	none	none	none	none	none
Metorchis conjunctus	次睾吸虫 	 parasite	可导致后睾吸虫病	undetermined	none	none	none	none	none	none
Trichobilharzia regenti	毛毕吸虫	 parasite	可导致游泳皮痒症（血吸虫皮炎）	undetermined	none	none	none	none	none	none
Linguatula serrata	锯齿舌形虫	 parasite	可导致片吸虫病综合症	undetermined	none	none	none	none	none	none
Schistosomatidae	Schistosomatidae	 parasite	可导致游泳皮痒症（血吸虫皮炎）	undetermined	none	none	none	none	none	none
Spirometra mansoni（Spirometra erinaceieuropaei）	曼氏迭宫绦虫	 parasite	人体感染成虫很少见，幼虫裂头蚴常寄生于人体，引起裂头蚴病。人体感染裂头蚴主要是因为局部皮肤敷贴或生食含裂头蚴的食物所致。裂头蚴在人体寄生部位广泛，包括咽部、四肢躯体皮下、口腔颌面部、生殖系统、脑、乳房、消化道和呼吸道等处。被损伤组织常出现炎症反应，形成嗜酸性肉芽肿及脓肿，肿块有游走感、虫爬感、瘙痒或有触感及荨麻疹。	undetermined	none	none	none	none	none	none
Spirometra erinaceieuropaei	迭宫绦虫	 parasite	可导致裂头蚴病	undetermined	none	none	none	none	none	none
Diphyllobothrium latum	阔节裂头绦虫	 parasite	人体感染因食入含裂头蚴的鱼引起，裂头蚴进入人体后，在小肠内发育为成虫，引起阔节裂头绦虫病，患者多无明显症状，有时可有疲倦、恶心、呕吐、腹泻或便秘、四肢麻木、饥饿感、嗜食盐等症状；成虫有时可扭结成团引起肠梗阻或胆囊、胆管阻塞、甚至肠穿孔等。	undetermined	none	none	none	none	none	none
Taenia solium	链状带绦虫	 parasite	又称猪带绦虫，猪带绦虫成虫寄生于小肠内，引起猪带绦虫病；绦期幼虫囊尾蚴寄生于人体皮下、肌肉或内脏，引起囊尾蚴病。	undetermined	none	none	none	none	none	none
Taenia saginata	肥胖带绦虫	 parasite	又称牛带绦虫，人体感染主要是食入含活囊尾蚴的牛肉引起，感染后多无明显症状，或仅有腹部不适、腹痛及体重减轻等表现，偶可引起肠梗阻或阑尾炎等并发症。	undetermined	none	none	none	none	none	none
Taenia multiceps	多头带绦虫	 parasite	可导致绦虫病	undetermined	none	none	none	none	none	none
Echinococcus granulosus	细粒棘球绦虫	 parasite	人体感染主要由于误食被虫卵污染的食物所致，感染后幼虫棘球蚴可寄生在各组织器官，以肝最常见，肺次之，其他部位包括腹腔、胸腔、脑、脾、盆腔、骨骼等。临床表现复杂，主要有过敏症状、局部压迫和刺激症状、全身中毒症状和包块等。	undetermined	none	none	none	none	none	none
Echinococcus multilocularis	多房棘球绦虫	 parasite	可导致蚴病（泡型包虫病）	undetermined	none	none	none	none	none	none
Echinococcus vogeli	沃格尔棘球绦虫	 parasite	人体感染主要因误食虫卵或孕节引起，感染后首先在肝脏引起泡球蚴病，泡球蚴在肝实质内不断芽生增殖，造成弥漫性炎症和组织坏死。	undetermined	none	none	none	none	none	none
Echinococcus oligarthrus	少节棘球绦虫	 parasite	可导致棘球蚴病	undetermined	none	none	none	none	none	none
Multiceps multiceps（Taenia multiceps）	多头绦虫	 parasite	主要侵袭脑部，引起脑多头蚴病，也可寄生于眼结膜下，皮下或肌肉等部位。	undetermined	none	none	none	none	none	none
Hymenolepis nana 	微小膜壳绦虫	 parasite	人体感染后，成虫寄生于小肠，引起微小膜壳绦虫病，轻者无明显症状，重者可出现恶心、呕吐、食欲不振、腹痛、腹泻等。	undetermined	none	none	none	none	none	none
Hymenolepis diminuta	缩小膜壳绦虫	 parasite	在人体感染较少见，由于人不是其适宜的终宿主，虫体常自动排出。因此，感染者一般无明显症状、或仅有轻微消化道症状和神经系统感染。	undetermined	none	none	none	none	none	none
Pseudanoplocephala crawfordi	克氏假裸头绦虫	 parasite	感染轻者无明显症状，重者可有腹痛、腹泻、恶心、消瘦和失眠等症状。	undetermined	none	none	none	none	none	none
Dipylidium caninum	犬复孔绦虫	 parasite	人体感染较少见，感染病例多为婴幼儿，临床表现与感染数量有关，轻者无明显症状，重者尤其是儿童可出现食欲不振、消化不良、腹部不适等。	undetermined	none	none	none	none	none	none
Raillietina celebensis	西里伯瑞列绦虫	 parasite	感染多见于儿童，感染后多无明显症状，有时可出现腹痛、腹泻、消瘦和荨麻疹等。	undetermined	none	none	none	none	none	none
Diphyllobothrium	裂头绦虫	 parasite	可导致裂头绦虫病	undetermined	none	none	none	none	none	none
Bertiella mucronata	古巴柏特绦虫	 parasite	可导致伯特绦虫病	undetermined	none	none	none	none	none	none
Bertiella studeri	司氏伯特绦虫	 parasite	可导致伯特绦虫病	undetermined	none	none	none	none	none	none
Strongyloides stercoralis	粪类圆线虫	 parasite	人体感染主要是接触土壤中的丝状蝣所致，丝状蚴经皮肤侵入，可引起皮肤出血点、丘疹，伴有刺痛和痒痛，有时或出现移行性线状荨麻疹。丝状蚴在肺部移行，可引起肺点状出血和炎症细胞浸润，患者出现咳嗽、咳痰、哮喘等。成虫寄生于小肠黏膜内引起黏膜充血为主的卡性肠炎。免疫缺陷患者常导致自身超度感染，幼虫可移行到脑、肝、肺、心脏等器官，引起广泛性损伤。	undetermined	none	none	none	none	none	none
Rhabditis axei	艾氏小杆线虫	 parasite	侵入人体可寄生在消化系统和泌尿系统，引起艾氏小杆线虫病，侵入消化系统临床表现为腹痛、腹泻等症状；侵入泌尿系统可引起发热、腰痛、血尿、尿频、尿痛等症状。	undetermined	none	none	none	none	none	none
Ancylostoma duodenale 	十二指肠钩口线虫	 parasite	成虫可寄生于小肠，引起钩虫病，患者常表现为贫血、营养不良、胃肠功能失调等，少数患者出现异嗜症，严重者可导致发育障碍和心功能不全。	undetermined	none	none	none	none	none	none
